survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alone,group_survival_rate,group_avg_fare,fare_zscore,age_group
1,3,male,39.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(30, 40]"
0,3,male,26.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,female,21.0,1,0,9.825,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.4483971180466784,"(20, 30]"
0,3,male,28.0,1,0,15.85,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.32709542325749746,"(20, 30]"
0,3,female,20.0,0,0,8.6625,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4718018018960432,"(10, 20]"
0,2,male,34.0,1,0,21.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.22341015717213955,"(30, 40]"
0,3,male,51.0,0,0,7.75,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(50, 60]"
1,2,male,3.0,1,1,18.75,S,Second,child,False,Southampton,False,0.1574074074074074,19.74178240740741,-0.2687095452676843,"(0, 10]"
0,3,male,21.0,0,0,7.775,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(20, 30]"
0,3,female,21.5,3,1,25.4667,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.13348181192486414,"(20, 30]"
0,3,male,25.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,male,25.0,0,0,6.8583,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.5081258712302573,"(20, 30]"
1,1,female,33.0,1,0,90.0,Q,First,woman,False,Queenstown,False,0.967391304347826,106.69375000000001,1.1657710777578991,"(30, 40]"
0,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.6462044460638905,"(20, 30]"
1,3,male,44.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(40, 50]"
0,3,female,21.5,0,0,8.05,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4841333019887193,"(20, 30]"
1,2,female,34.0,1,1,32.5,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,0.008120048649533558,"(30, 40]"
1,2,female,18.0,0,2,13.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(10, 20]"
0,2,male,30.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(20, 30]"
0,3,female,10.0,0,2,24.15,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.15999101383837694,"(0, 10]"
0,3,male,25.0,0,0,7.8958,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,male,21.0,0,0,7.7333,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.4905094425264344,"(20, 30]"
0,3,male,29.0,0,0,7.875,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4876565877294839,"(20, 30]"
0,3,female,28.0,1,1,14.4,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.3562883622524042,"(20, 30]"
0,3,male,18.0,1,1,20.2125,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.23926494300558024,"(10, 20]"
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5002397510893574,"(20, 30]"
1,2,female,28.0,1,0,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(20, 30]"
1,2,female,19.0,0,0,26.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(10, 20]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
1,3,male,32.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(30, 40]"
1,1,male,28.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(20, 30]"
1,3,female,21.5,1,0,16.1,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.3220621579135481,"(20, 30]"
1,2,female,42.0,1,0,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(40, 50]"
0,3,male,17.0,0,0,7.125,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5027563837613321,"(10, 20]"
0,1,male,50.0,1,0,55.9,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,0.47923368484319884,"(40, 50]"
1,1,female,14.0,1,2,120.0,S,First,child,False,Southampton,False,0.967391304347826,106.69375000000001,1.769762919031829,"(10, 20]"
0,3,female,21.0,2,2,34.375,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,0.045869538729154176,"(20, 30]"
1,2,female,24.0,2,3,18.75,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.2687095452676843,"(20, 30]"
0,1,male,64.0,1,4,263.0,S,First,man,True,Southampton,False,0.36885245901639346,67.22612704918032,4.648790695770894,"(60, 100]"
0,2,male,31.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(30, 40]"
1,2,female,45.0,1,1,26.25,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.11771158494920184,"(40, 50]"
0,3,male,20.0,0,0,9.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4549403629938127,"(10, 20]"
0,3,male,25.0,1,0,7.775,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.48966989386706367,"(20, 30]"
1,2,female,28.0,0,0,13.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(20, 30]"
1,3,male,25.0,0,0,8.1125,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4828749856527319,"(20, 30]"
1,1,male,4.0,0,2,81.8583,S,First,child,False,Southampton,False,0.36885245901639346,67.22612704918032,1.0018537319545673,"(0, 10]"
1,2,female,13.0,0,1,19.5,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.25360974923583607,"(10, 20]"
1,1,male,34.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(30, 40]"
1,3,female,5.0,2,1,19.2583,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.25847591017036636,"(0, 10]"
1,1,male,52.0,0,0,30.5,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.032146074102061765,"(50, 60]"
0,2,male,36.0,1,2,27.75,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.08751199288550533,"(30, 40]"
0,3,male,25.0,1,0,19.9667,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.24421364949175128,"(20, 30]"
0,1,male,30.0,0,0,27.75,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.08751199288550533,"(20, 30]"
1,1,male,49.0,1,0,89.1042,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.1477358813774596,"(40, 50]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
1,3,male,29.0,0,0,7.8958,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,1,male,65.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(60, 100]"
1,1,female,35.0,1,0,51.8625,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.39794644953841574,"(30, 40]"
1,2,female,50.0,0,0,10.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.434807301618015,"(40, 50]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
1,1,male,48.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(40, 50]"
0,3,male,34.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(30, 40]"
0,1,male,47.0,0,0,38.5,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.12891841690431952,"(40, 50]"
0,2,male,48.0,0,0,13.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.38447464817852084,"(40, 50]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,male,38.0,0,0,7.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5042663633645169,"(30, 40]"
0,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.6462044460638905,"(20, 30]"
0,1,male,56.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(50, 60]"
0,3,male,25.0,0,0,7.725,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.4906765469358535,"(20, 30]"
1,3,female,0.75,2,1,19.2583,C,Third,child,False,Cherbourg,False,0.5,16.118809722222224,-0.25847591017036636,"(0, 10]"
0,3,male,25.0,0,0,7.25,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5002397510893574,"(20, 30]"
0,3,male,38.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(30, 40]"
1,2,female,33.0,1,2,27.75,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.08751199288550533,"(30, 40]"
1,2,female,23.0,0,0,13.7917,C,Second,woman,False,Cherbourg,True,0.9210526315789473,21.97012105263158,-0.36853530348730185,"(20, 30]"
0,3,female,22.0,0,0,9.8375,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.448145454779481,"(20, 30]"
0,1,male,40.0,0,0,52.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.40071474547758795,"(30, 40]"
0,2,male,34.0,1,0,21.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.22341015717213955,"(30, 40]"
0,3,male,29.0,1,0,7.0458,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.5043509222222953,"(20, 30]"
0,3,male,22.0,0,0,7.5208,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.49478771806879135,"(20, 30]"
1,3,female,2.0,0,1,12.2875,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.39881945440877664,"(0, 10]"
0,3,male,9.0,5,2,46.9,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,0.29803613246101984,"(0, 10]"
0,2,male,30.0,0,0,0.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.6462044460638905,"(20, 30]"
0,3,male,50.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(40, 50]"
1,3,female,63.0,0,0,9.5875,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4531787201234304,"(60, 100]"
1,1,male,25.0,1,0,91.0792,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.1874986775946599,"(20, 30]"
0,3,female,21.5,3,1,25.4667,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.13348181192486414,"(20, 30]"
1,1,female,35.0,1,0,90.0,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,1.1657710777578991,"(30, 40]"
0,1,male,58.0,0,0,29.7,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,-0.04825252320269991,"(50, 60]"
0,3,male,30.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
1,3,male,9.0,1,1,15.9,S,Third,child,False,Southampton,False,0.13544668587896252,12.661632564841499,-0.32608877018870763,"(0, 10]"
0,3,male,25.0,1,0,19.9667,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.24421364949175128,"(20, 30]"
0,3,male,21.0,0,0,7.25,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5002397510893574,"(20, 30]"
0,1,male,55.0,0,0,30.5,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.032146074102061765,"(50, 60]"
0,1,male,71.0,0,0,49.5042,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.3504666508958721,"(60, 100]"
0,3,male,21.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,male,25.0,0,0,14.4583,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.3551146047741951,"(20, 30]"
1,1,female,54.0,1,0,78.2667,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.9295438287172524,"(50, 60]"
0,3,male,25.0,0,0,15.1,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.3421952192893457,"(20, 30]"
0,1,female,25.0,1,2,151.55,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,2.404961005438245,"(20, 30]"
0,3,male,24.0,0,0,7.7958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.489251126190447,"(20, 30]"
0,3,male,17.0,0,0,8.6625,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4718018018960432,"(10, 20]"
0,3,female,21.0,0,0,7.75,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.49017322040145855,"(20, 30]"
0,3,female,21.5,0,0,7.6292,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.4926052942156549,"(20, 30]"
0,3,female,37.0,0,0,9.5875,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4531787201234304,"(30, 40]"
1,1,female,16.0,0,0,86.5,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,1.0953053629426073,"(10, 20]"
0,1,male,18.0,1,0,108.9,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.546285937760475,"(10, 20]"
1,2,female,33.0,0,2,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(30, 40]"
1,1,male,40.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(30, 40]"
0,3,male,28.0,0,0,22.525,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.19270723857404815,"(20, 30]"
1,3,male,26.0,0,0,56.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,0.4912289628108992,"(20, 30]"
1,3,male,29.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
1,1,male,36.0,0,0,26.2875,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.1169565951476094,"(30, 40]"
1,1,female,54.0,1,0,59.4,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.5496993996584907,"(50, 60]"
0,3,male,24.0,0,0,7.4958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.49529104460318635,"(20, 30]"
0,1,male,47.0,0,0,34.0208,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,0.03873840838984667,"(40, 50]"
1,2,female,34.0,0,0,10.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.434807301618015,"(30, 40]"
0,3,male,25.0,0,0,24.15,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.15999101383837694,"(20, 30]"
1,2,female,36.0,1,0,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(30, 40]"
0,3,male,32.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(30, 40]"
1,1,female,30.0,0,0,93.5,S,First,woman,False,Southampton,True,0.967391304347826,106.69375000000001,1.236236792573191,"(20, 30]"
0,3,male,22.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(20, 30]"
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(20, 30]"
1,1,female,44.0,0,1,57.9792,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.5210943460557573,"(40, 50]"
0,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
0,3,male,40.5,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(40, 50]"
1,2,female,50.0,0,0,10.5,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.434807301618015,"(40, 50]"
0,1,male,40.0,0,0,221.7792,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,3.8188897994114144,"(30, 40]"
0,3,male,39.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(30, 40]"
0,2,male,23.0,2,1,11.5,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.41467424024221733,"(20, 30]"
1,2,female,2.0,1,1,26.0,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(0, 10]"
0,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
0,3,male,17.0,1,1,7.2292,C,Third,man,True,Cherbourg,False,0.13544668587896252,12.661632564841499,-0.500658518765974,"(10, 20]"
1,3,female,21.5,0,2,22.3583,C,Third,woman,False,Cherbourg,False,0.5,16.118809722222224,-0.19606341990539358,"(20, 30]"
0,3,female,30.0,0,0,8.6625,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4718018018960432,"(20, 30]"
1,2,female,7.0,0,2,26.25,S,Second,child,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.11771158494920184,"(0, 10]"
0,1,male,45.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(40, 50]"
1,1,female,30.0,0,0,106.425,C,First,woman,False,Cherbourg,True,0.967391304347826,106.69375000000001,1.4964566108553758,"(20, 30]"
0,3,male,25.0,0,0,14.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.35427505611482435,"(20, 30]"
1,1,female,22.0,0,2,49.5,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.3503820920380938,"(20, 30]"
1,1,female,36.0,0,2,71.0,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.7832429116177435,"(30, 40]"
0,3,female,9.0,4,2,31.275,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.016542951535818605,"(0, 10]"
0,3,female,11.0,4,2,31.275,S,Third,child,False,Southampton,False,0.5,16.118809722222224,-0.016542951535818605,"(10, 20]"
1,2,male,32.0,1,0,26.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(30, 40]"
0,1,male,50.0,1,0,106.425,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.4964566108553758,"(40, 50]"
0,1,male,64.0,0,0,26.0,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.12274485029315124,"(60, 100]"
1,2,female,19.0,1,0,26.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.12274485029315124,"(10, 20]"
1,2,male,30.0,0,0,13.8625,C,Second,man,True,Cherbourg,True,0.1574074074074074,19.74178240740741,-0.3671098827418954,"(20, 30]"
0,3,male,33.0,1,1,20.525,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.23297336132564347,"(30, 40]"
1,2,male,8.0,1,1,36.75,S,Second,child,False,Southampton,False,0.1574074074074074,19.74178240740741,0.09368555949667362,"(0, 10]"
1,1,male,17.0,0,2,110.8833,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,1.5862158383870948,"(10, 20]"
0,2,male,27.0,0,0,26.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(20, 30]"
0,3,male,25.0,0,0,7.8292,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.4885786819404954,"(20, 30]"
1,3,male,22.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(20, 30]"
1,3,female,22.0,0,0,7.775,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.48966989386706367,"(20, 30]"
0,1,male,62.0,0,0,26.55,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11167166653646252,"(60, 100]"
1,1,female,48.0,1,0,39.6,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.151064784417697,"(40, 50]"
0,1,male,40.0,0,0,227.525,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,3.9345703434644728,"(30, 40]"
1,1,female,39.0,1,1,79.65,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.9573938925183935,"(30, 40]"
1,3,female,36.0,1,0,17.4,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.29588917812501114,"(30, 40]"
0,3,male,25.0,0,0,7.75,Q,Third,man,True,Queenstown,True,0.13544668587896252,12.661632564841499,-0.49017322040145855,"(20, 30]"
0,3,male,40.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(30, 40]"
0,2,male,28.0,0,0,13.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.374408117490622,"(20, 30]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,female,21.5,0,0,8.05,S,Third,woman,False,Southampton,True,0.5,16.118809722222224,-0.4841333019887193,"(20, 30]"
0,3,male,24.0,2,0,24.15,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.15999101383837694,"(20, 30]"
0,3,male,19.0,0,0,7.8958,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48723782005286725,"(10, 20]"
0,3,female,29.0,0,4,21.075,S,Third,woman,False,Southampton,False,0.5,16.118809722222224,-0.22190017756895475,"(20, 30]"
0,3,male,25.0,0,0,7.2292,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.500658518765974,"(20, 30]"
1,3,male,32.0,0,0,7.8542,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4880753554061005,"(30, 40]"
1,2,male,62.0,0,0,10.5,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.434807301618015,"(60, 100]"
1,1,female,53.0,2,0,51.4792,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.3902294471130725,"(50, 60]"
1,1,male,36.0,0,0,26.3875,S,First,man,True,Southampton,True,0.36885245901639346,67.22612704918032,-0.11494328901002966,"(30, 40]"
1,3,female,21.5,0,0,7.75,Q,Third,woman,False,Queenstown,True,0.5,16.118809722222224,-0.49017322040145855,"(20, 30]"
0,3,male,16.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(10, 20]"
0,3,male,19.0,0,0,14.5,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.35427505611482435,"(10, 20]"
1,2,female,34.0,0,0,13.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,-0.38447464817852084,"(30, 40]"
1,1,female,39.0,1,0,55.9,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.47923368484319884,"(30, 40]"
0,3,female,21.5,1,0,14.4583,C,Third,woman,False,Cherbourg,False,0.5,16.118809722222224,-0.3551146047741951,"(20, 30]"
1,3,male,32.0,0,0,7.925,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.48664993466069395,"(30, 40]"
1,2,female,25.0,1,1,30.0,S,Second,woman,False,Southampton,False,0.9210526315789473,21.97012105263158,-0.0422126047899606,"(20, 30]"
1,1,female,39.0,1,1,110.8833,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,1.5862158383870948,"(30, 40]"
0,2,male,54.0,0,0,26.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(50, 60]"
0,1,male,36.0,0,0,40.125,C,First,man,True,Cherbourg,True,0.36885245901639346,67.22612704918032,0.16163464163999072,"(30, 40]"
0,3,male,25.0,0,0,8.7125,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.4707951488272534,"(20, 30]"
1,1,female,18.0,0,2,79.65,S,First,woman,False,Southampton,False,0.967391304347826,106.69375000000001,0.9573938925183935,"(10, 20]"
0,2,male,47.0,0,0,15.0,S,Second,man,True,Southampton,True,0.1574074074074074,19.74178240740741,-0.34420852542692554,"(40, 50]"
1,1,male,60.0,1,1,79.2,C,First,man,True,Cherbourg,False,0.36885245901639346,67.22612704918032,0.9483340148992845,"(50, 60]"
0,3,male,22.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,male,25.0,0,0,8.05,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.4841333019887193,"(20, 30]"
0,3,male,35.0,0,0,7.125,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5027563837613321,"(30, 40]"
1,1,female,52.0,1,0,78.2667,C,First,woman,False,Cherbourg,False,0.967391304347826,106.69375000000001,0.9295438287172524,"(50, 60]"
0,3,male,47.0,0,0,7.25,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.5002397510893574,"(40, 50]"
0,3,female,21.5,0,2,7.75,Q,Third,woman,False,Queenstown,False,0.5,16.118809722222224,-0.49017322040145855,"(20, 30]"
0,2,male,37.0,1,0,26.0,S,Second,man,True,Southampton,False,0.1574074074074074,19.74178240740741,-0.12274485029315124,"(30, 40]"
0,3,male,36.0,1,1,24.15,S,Third,man,True,Southampton,False,0.13544668587896252,12.661632564841499,-0.15999101383837694,"(30, 40]"
1,2,female,28.0,0,0,33.0,S,Second,woman,False,Southampton,True,0.9210526315789473,21.97012105263158,0.01818657933743239,"(20, 30]"
0,3,male,49.0,0,0,0.0,S,Third,man,True,Southampton,True,0.13544668587896252,12.661632564841499,-0.6462044460638905,"(40, 50]"
0,3,male,25.0,0,0,7.225,C,Third,man,True,Cherbourg,True,0.13544668587896252,12.661632564841499,-0.5007430776237524,"(20, 30]"
